mbgd_gene_id	protein_id
gd15672:T723_RS14375	ncbip:WP_000390577.1
gd15672:T723_RS14410	ncbip:WP_000700882.1
gd15672:T723_RS14415	ncbip:WP_000769694.1
gd15672:T723_RS14420	ncbip:WP_000682089.1
gd15672:T723_RS14455	ncbip:WP_000786734.1
gd15672:T723_RS14480	ncbip:WP_000915997.1
gd15672:T723_RS14485	ncbip:WP_001180280.1
gd15672:T723_RS14515	ncbip:WP_000896697.1
gd15672:T723_RS14520	ncbip:WP_000214070.1
gd15672:T723_RS14525	ncbip:WP_000224619.1
gd15672:T723_RS14560	ncbip:WP_000933195.1
gd15672:T723_RS14565	ncbip:WP_000933105.1
gd15672:T723_RS14585	ncbip:WP_001154223.1
gd15672:T723_RS14670	ncbip:WP_000668627.1
gd15672:T723_RS14705	ncbip:WP_000620949.1
gd15672:T723_RS14710	ncbip:WP_000070966.1
gd15672:T723_RS14715	ncbip:WP_000190622.1
gd15672:T723_RS14720	ncbip:WP_000526694.1
gd15672:T723_RS14725	ncbip:WP_000150197.1
gd15672:T723_RS14735	ncbip:WP_000284458.1
gd15672:T723_RS14755	ncbip:WP_000202433.1
gd15672:T723_RS14760	ncbip:WP_000278015.1
gd15672:T723_RS14765	ncbip:WP_001074534.1
gd15672:T723_RS14790	ncbip:WP_000104254.1
gd15672:T723_RS14800	ncbip:WP_001010762.1
gd15672:T723_RS14815	ncbip:WP_000225836.1
gd15672:T723_RS14820	ncbip:WP_000861573.1
gd15672:T723_RS14825	ncbip:WP_001010413.1
gd15672:T723_RS14840	ncbip:WP_000666806.1
gd15672:T723_RS14845	ncbip:WP_000032740.1
gd15672:T723_RS14860	ncbip:WP_000238669.1
gd15672:T723_RS14875	ncbip:WP_000273253.1
gd15672:T723_RS14890	ncbip:WP_000064214.1
gd15672:T723_RS14895	ncbip:WP_000009069.1
gd15672:T723_RS14910	ncbip:WP_000437472.1
gd15672:T723_RS14960	ncbip:WP_000035320.1
gd15672:T723_RS14975	ncbip:WP_000260117.1
gd15672:T723_RS15005	ncbip:WP_000819684.1
gd15672:T723_RS15070	ncbip:WP_000031401.1
gd15672:T723_RS15085	ncbip:WP_000606480.1
gd15672:T723_RS15090	ncbip:WP_000757575.1
gd15672:T723_RS15100	ncbip:WP_000814565.1
gd15672:T723_RS15150	ncbip:WP_000142195.1
gd15672:T723_RS15175	ncbip:WP_000215216.1
gd15672:T723_RS15185	ncbip:WP_000954799.1
gd15672:T723_RS15190	ncbip:WP_001031880.1
gd15672:T723_RS15240	ncbip:WP_031906512.1
gd15672:T723_RS15270	ncbip:WP_031906513.1
gd15672:T723_RS15275	ncbip:WP_000975351.1
gd15672:T723_RS15295	ncbip:WP_001792906.1
gd15672:T723_RS15335	ncbip:WP_000029196.1
gd15672:T723_RS15350	ncbip:WP_001066548.1
gd15672:T723_RS15385	ncbip:WP_000751215.1
gd15672:T723_RS15390	ncbip:WP_001240826.1
gd15672:T723_RS15415	ncbip:WP_000549287.1
gd15672:T723_RS15425	ncbip:WP_000509671.1
gd15672:T723_RS15445	ncbip:WP_000142044.1
gd15672:T723_RS15450	ncbip:WP_000208417.1
gd15672:T723_RS15455	ncbip:WP_000394911.1
gd15672:T723_RS15460	ncbip:WP_000431307.1
gd15672:T723_RS15490	ncbip:WP_000822161.1
gd15672:T723_RS15495	ncbip:WP_000415665.1
gd15672:T723_RS15555	ncbip:WP_000291444.1
gd15672:T723_RS15560	ncbip:WP_000667382.1
gd15672:T723_RS15575	ncbip:WP_000943819.1
gd15672:T723_RS15590	ncbip:WP_000240063.1
gd15672:T723_RS15595	ncbip:WP_000731878.1
gd15672:T723_RS15605	ncbip:WP_001191954.1
gd15672:T723_RS15615	ncbip:WP_001060935.1
gd15672:T723_RS15620	ncbip:WP_001147974.1
gd15672:T723_RS15625	ncbip:WP_000699538.1
gd15672:T723_RS15650	ncbip:WP_000278312.1
gd15672:T723_RS15655	ncbip:WP_001010111.1
gd15672:T723_RS15665	ncbip:WP_001096113.1
gd15672:T723_RS15670	ncbip:WP_001028429.1
gd15672:T723_RS15695	ncbip:WP_000683687.1
gd15672:T723_RS15705	ncbip:WP_000632271.1
gd15672:T723_RS15730	ncbip:WP_000677725.1
gd15672:T723_RS15775	ncbip:WP_000373073.1
gd15672:T723_RS15790	ncbip:WP_001052484.1
gd15672:T723_RS15805	ncbip:WP_000897044.1
gd15672:T723_RS15810	ncbip:WP_000409705.1
gd15672:T723_RS15815	ncbip:WP_000475325.1
gd15672:T723_RS15860	ncbip:WP_000930514.1
gd15672:T723_RS15865	ncbip:WP_000052781.1
gd15672:T723_RS15900	ncbip:WP_000793023.1
gd15672:T723_RS15910	ncbip:WP_000424963.1
gd15672:T723_RS15915	ncbip:WP_000551643.1
gd15672:T723_RS15920	ncbip:WP_000041880.1
gd15672:T723_RS15945	ncbip:WP_000669014.1
gd15672:T723_RS16005	ncbip:WP_001281297.1
gd15672:T723_RS16010	ncbip:WP_000336290.1
gd15672:T723_RS16025	ncbip:WP_001795128.1
gd15672:T723_RS16035	ncbip:WP_000958858.1
gd15672:T723_RS16045	ncbip:WP_000721310.1
gd15672:T723_RS16055	ncbip:WP_000369214.1
gd15672:T723_RS16070	ncbip:WP_000465482.1
gd15672:T723_RS16075	ncbip:WP_000438836.1
gd15672:T723_RS16090	ncbip:WP_001092058.1
gd15672:T723_RS16115	ncbip:WP_000868132.1
gd15672:T723_RS16120	ncbip:WP_000659050.1
gd15672:T723_RS16125	ncbip:WP_001092169.1
gd15672:T723_RS16160	ncbip:WP_001060127.1
gd15672:T723_RS16200	ncbip:WP_001193482.1
gd15672:T723_RS16205	ncbip:WP_000626133.1
gd15672:T723_RS16240	ncbip:WP_000816133.1
gd15672:T723_RS16305	ncbip:WP_000826304.1
gd15672:T723_RS16330	ncbip:WP_000426072.1
gd15672:T723_RS16335	ncbip:WP_000291840.1
gd15672:T723_RS16350	ncbip:WP_000036330.1
gd15672:T723_RS16395	ncbip:WP_001078461.1
gd15672:T723_RS16400	ncbip:WP_001179385.1
gd15672:T723_RS16405	ncbip:WP_000610051.1
gd15672:T723_RS16450	ncbip:WP_000736082.1
gd15672:T723_RS16455	ncbip:WP_000692504.1
gd15672:T723_RS16470	ncbip:WP_000874681.1
gd15672:T723_RS16480	ncbip:WP_000195133.1
gd15672:T723_RS16485	ncbip:WP_033852729.1
gd15672:T723_RS16515	ncbip:WP_000191092.1
gd15672:T723_RS16535	ncbip:WP_000725608.1
gd15672:T723_RS16550	ncbip:WP_000469833.1
gd15672:T723_RS16555	ncbip:WP_000955781.1
gd15672:T723_RS16565	ncbip:WP_000037332.1
gd15672:T723_RS16575	ncbip:WP_000940790.1
gd15672:T723_RS16600	ncbip:WP_001221646.1
gd15672:T723_RS16605	ncbip:WP_000668175.1
gd15672:T723_RS16615	ncbip:WP_001291020.1
gd15672:T723_RS16625	ncbip:WP_001230679.1
gd15672:T723_RS16655	ncbip:WP_001013485.1
gd15672:T723_RS16660	ncbip:WP_000356963.1
gd15672:T723_RS16675	ncbip:WP_000826669.1
gd15672:T723_RS16710	ncbip:WP_000215722.1
gd15672:T723_RS16720	ncbip:WP_000668894.1
gd15672:T723_RS16730	ncbip:WP_000633732.1
gd15672:T723_RS16735	ncbip:WP_001084442.1
gd15672:T723_RS16740	ncbip:WP_000728170.1
gd15672:T723_RS16750	ncbip:WP_000813526.1
gd15672:T723_RS16790	ncbip:WP_000059051.1
gd15672:T723_RS16800	ncbip:WP_000571407.1
gd15672:T723_RS16805	ncbip:WP_031941764.1
gd15672:T723_RS16830	ncbip:WP_000794565.1
gd15672:T723_RS16850	ncbip:WP_000720816.1
gd15672:T723_RS16855	ncbip:WP_000236427.1
gd15672:T723_RS16860	ncbip:WP_000643619.1
gd15672:T723_RS16900	ncbip:WP_000163820.1
gd15672:T723_RS16920	ncbip:WP_000477526.1
gd15672:T723_RS16945	ncbip:WP_000822587.1
gd15672:T723_RS16955	ncbip:WP_001652675.1
gd15672:T723_RS16990	ncbip:WP_000532966.1
gd15672:T723_RS16995	ncbip:WP_000833486.1
gd15672:T723_RS17020	ncbip:WP_000842860.1
gd15672:T723_RS17030	ncbip:WP_000733432.1
gd15672:T723_RS17035	ncbip:WP_000545115.1
gd15672:T723_RS17055	ncbip:WP_000358498.1
gd15672:T723_RS17065	ncbip:WP_000737160.1
gd15672:T723_RS17160	ncbip:WP_000931238.1
gd15672:T723_RS17170	ncbip:WP_000244415.1
gd15672:T723_RS17190	ncbip:WP_000604990.1
gd15672:T723_RS17195	ncbip:WP_001062972.1
gd15672:T723_RS17205	ncbip:WP_000446724.1
gd15672:T723_RS17240	ncbip:WP_000388733.1
gd15672:T723_RS17250	ncbip:WP_000589247.1
gd15672:T723_RS17255	ncbip:WP_000180991.1
gd15672:T723_RS17270	ncbip:WP_000429006.1
gd15672:T723_RS17300	ncbip:WP_000562498.1
gd15672:T723_RS17335	ncbip:WP_000287207.1
gd15672:T723_RS17345	ncbip:WP_000985617.1
gd15672:T723_RS17355	ncbip:WP_000795811.1
gd15672:T723_RS17370	ncbip:WP_000460983.1
gd15672:T723_RS17375	ncbip:WP_000258150.1
gd15672:T723_RS17385	ncbip:WP_000686344.1
gd15672:T723_RS17390	ncbip:WP_001557172.1
gd15672:T723_RS17400	ncbip:WP_000617735.1
gd15672:T723_RS17415	ncbip:WP_000753319.1
gd15672:T723_RS17420	ncbip:WP_000538141.1
gd15672:T723_RS17435	ncbip:WP_000662677.1
gd15672:T723_RS17450	ncbip:WP_001224793.1
coo:CCU_00100	ncbip:YP_007795307.1
coo:CCU_00110	ncbip:YP_007795308.1
coo:CCU_00120	ncbip:YP_007795309.1
coo:CCU_00140	ncbip:YP_007795310.1
coo:CCU_00150	ncbip:YP_007795311.1
coo:CCU_00160	ncbip:YP_007795312.1
coo:CCU_00170	ncbip:YP_007795313.1
coo:CCU_00180	ncbip:YP_007795314.1
coo:CCU_00190	ncbip:YP_007795315.1
coo:CCU_00200	ncbip:YP_007795316.1
coo:CCU_00220	ncbip:YP_007795317.1
coo:CCU_00230	ncbip:YP_007795318.1
coo:CCU_00240	ncbip:YP_007795319.1
coo:CCU_00250	ncbip:YP_007795320.1
coo:CCU_00260	ncbip:YP_007795321.1
coo:CCU_00270	ncbip:YP_007795322.1
coo:CCU_00290	ncbip:YP_007795323.1
coo:CCU_00300	ncbip:YP_007795324.1
coo:CCU_00310	ncbip:YP_007795325.1
coo:CCU_00320	ncbip:YP_007795326.1
coo:CCU_00330	ncbip:YP_007795327.1
coo:CCU_00360	ncbip:YP_007795328.1
coo:CCU_00370	ncbip:YP_007795329.1
coo:CCU_00380	ncbip:YP_007795330.1
coo:CCU_00390	ncbip:YP_007795331.1
coo:CCU_00400	ncbip:YP_007795332.1
coo:CCU_00410	ncbip:YP_007795333.1
coo:CCU_00470	ncbip:YP_007795335.1
coo:CCU_00480	ncbip:YP_007795336.1
coo:CCU_00490	ncbip:YP_007795337.1
coo:CCU_00500	ncbip:YP_007795338.1
coo:CCU_00530	ncbip:YP_007795339.1
coo:CCU_00540	ncbip:YP_007795340.1
coo:CCU_00550	ncbip:YP_007795341.1
coo:CCU_00560	ncbip:YP_007795342.1
coo:CCU_00570	ncbip:YP_007795343.1
coo:CCU_00580	ncbip:YP_007795344.1
coo:CCU_00610	ncbip:YP_007795345.1
coo:CCU_00630	ncbip:YP_007795346.1
coo:CCU_00640	ncbip:YP_007795347.1
coo:CCU_00650	ncbip:YP_007795348.1
coo:CCU_00660	ncbip:YP_007795349.1
coo:CCU_00670	ncbip:YP_007795350.1
coo:CCU_00680	ncbip:YP_007795351.1
coo:CCU_00690	ncbip:YP_007795352.1
coo:CCU_00700	ncbip:YP_007795353.1
coo:CCU_00710	ncbip:YP_007795354.1
coo:CCU_00740	ncbip:YP_007795355.1
coo:CCU_00750	ncbip:YP_007795356.1
coo:CCU_00760	ncbip:YP_007795357.1
coo:CCU_00770	ncbip:YP_007795358.1
coo:CCU_00780	ncbip:YP_007795359.1
coo:CCU_00790	ncbip:YP_007795360.1
coo:CCU_00800	ncbip:YP_007795361.1
coo:CCU_00810	ncbip:YP_007795362.1
coo:CCU_00840	ncbip:YP_007795363.1
coo:CCU_00850	ncbip:YP_007795364.1
coo:CCU_00870	ncbip:YP_007795365.1
coo:CCU_00880	ncbip:YP_007795366.1
coo:CCU_00890	ncbip:YP_007795367.1
coo:CCU_00900	ncbip:YP_007795368.1
coo:CCU_00910	ncbip:YP_007795369.1
coo:CCU_00920	ncbip:YP_007795370.1
coo:CCU_00930	ncbip:YP_007795371.1
coo:CCU_00940	ncbip:YP_007795372.1
coo:CCU_00950	ncbip:YP_007795373.1
coo:CCU_00960	ncbip:YP_007795374.1
coo:CCU_00970	ncbip:YP_007795375.1
coo:CCU_00980	ncbip:YP_007795376.1
coo:CCU_00990	ncbip:YP_007795377.1
coo:CCU_01000	ncbip:YP_007795378.1
coo:CCU_01010	ncbip:YP_007795379.1
coo:CCU_01040	ncbip:YP_007795380.1
coo:CCU_01050	ncbip:YP_007795381.1
coo:CCU_01060	ncbip:YP_007795382.1
coo:CCU_01080	ncbip:YP_007795383.1
coo:CCU_01090	ncbip:YP_007795384.1
coo:CCU_01110	ncbip:YP_007795385.1
coo:CCU_01130	ncbip:YP_007795386.1
coo:CCU_01140	ncbip:YP_007795387.1
coo:CCU_01170	ncbip:YP_007795388.1
coo:CCU_01180	ncbip:YP_007795389.1
coo:CCU_01190	ncbip:YP_007795390.1
coo:CCU_01200	ncbip:YP_007795391.1
coo:CCU_01210	ncbip:YP_007795392.1
coo:CCU_01240	ncbip:YP_007795393.1
coo:CCU_01250	ncbip:YP_007795394.1
coo:CCU_01260	ncbip:YP_007795395.1
coo:CCU_01270	ncbip:YP_007795396.1
coo:CCU_01280	ncbip:YP_007795397.1
coo:CCU_01300	ncbip:YP_007795398.1
coo:CCU_01310	ncbip:YP_007795399.1
coo:CCU_01320	ncbip:YP_007795400.1
coo:CCU_01330	ncbip:YP_007795401.1
coo:CCU_01340	ncbip:YP_007795402.1
coo:CCU_01350	ncbip:YP_007795403.1
coo:CCU_01360	ncbip:YP_007795404.1
coo:CCU_01370	ncbip:YP_007795405.1
coo:CCU_01380	ncbip:YP_007795406.1
coo:CCU_01390	ncbip:YP_007795407.1
coo:CCU_01400	ncbip:YP_007795408.1
coo:CCU_01420	ncbip:YP_007795409.1
coo:CCU_01440	ncbip:YP_007795410.1
coo:CCU_01460	ncbip:YP_007795411.1
coo:CCU_01480	ncbip:YP_007795412.1
coo:CCU_01490	ncbip:YP_007795413.1
coo:CCU_01500	ncbip:YP_007795414.1
coo:CCU_01530	ncbip:YP_007795415.1
coo:CCU_01540	ncbip:YP_007795416.1
coo:CCU_01550	ncbip:YP_007795417.1
coo:CCU_01560	ncbip:YP_007795418.1
coo:CCU_01570	ncbip:YP_007795419.1
coo:CCU_01580	ncbip:YP_007795420.1
coo:CCU_01600	ncbip:YP_007795421.1
coo:CCU_01610	ncbip:YP_007795422.1
coo:CCU_01620	ncbip:YP_007795423.1
coo:CCU_01630	ncbip:YP_007795424.1
coo:CCU_01650	ncbip:YP_007795425.1
coo:CCU_01660	ncbip:YP_007795426.1
coo:CCU_01670	ncbip:YP_007795427.1
coo:CCU_01680	ncbip:YP_007795428.1
coo:CCU_01690	ncbip:YP_007795429.1
coo:CCU_01710	ncbip:YP_007795430.1
coo:CCU_01750	ncbip:YP_007795431.1
coo:CCU_01760	ncbip:YP_007795432.1
coo:CCU_01770	ncbip:YP_007795433.1
coo:CCU_01780	ncbip:YP_007795434.1
coo:CCU_01790	ncbip:YP_007795435.1
coo:CCU_01800	ncbip:YP_007795436.1
coo:CCU_01810	ncbip:YP_007795437.1
coo:CCU_01820	ncbip:YP_007795438.1
coo:CCU_01830	ncbip:YP_007795439.1
coo:CCU_01840	ncbip:YP_007795440.1
coo:CCU_01860	ncbip:YP_007795441.1
coo:CCU_01880	ncbip:YP_007795442.1
coo:CCU_01890	ncbip:YP_007795443.1
coo:CCU_01930	ncbip:YP_007795444.1
coo:CCU_01940	ncbip:YP_007795445.1
coo:CCU_01970	ncbip:YP_007795446.1
coo:CCU_01980	ncbip:YP_007795447.1
coo:CCU_02000	ncbip:YP_007795448.1
coo:CCU_02010	ncbip:YP_007795449.1
coo:CCU_02020	ncbip:YP_007795450.1
coo:CCU_02030	ncbip:YP_007795451.1
coo:CCU_02040	ncbip:YP_007795452.1
coo:CCU_02050	ncbip:YP_007795453.1
coo:CCU_02060	ncbip:YP_007795454.1
coo:CCU_02070	ncbip:YP_007795455.1
coo:CCU_02080	ncbip:YP_007795456.1
coo:CCU_02110	ncbip:YP_007795457.1
coo:CCU_02120	ncbip:YP_007795458.1
coo:CCU_02140	ncbip:YP_007795459.1
coo:CCU_02150	ncbip:YP_007795460.1
coo:CCU_02160	ncbip:YP_007795461.1
coo:CCU_02170	ncbip:YP_007795462.1
coo:CCU_02180	ncbip:YP_007795463.1
coo:CCU_02190	ncbip:YP_007795464.1
coo:CCU_02200	ncbip:YP_007795465.1
coo:CCU_02210	ncbip:YP_007795466.1
coo:CCU_02220	ncbip:YP_007795467.1
coo:CCU_02230	ncbip:YP_007795468.1
coo:CCU_02240	ncbip:YP_007795469.1
coo:CCU_02280	ncbip:YP_007795470.1
coo:CCU_02300	ncbip:YP_007795471.1
coo:CCU_02310	ncbip:YP_007795472.1
coo:CCU_02320	ncbip:YP_007795473.1
coo:CCU_02360	ncbip:YP_007795474.1
coo:CCU_02370	ncbip:YP_007795475.1
coo:CCU_02380	ncbip:YP_007795476.1
coo:CCU_02390	ncbip:YP_007795477.1
coo:CCU_02400	ncbip:YP_007795478.1
coo:CCU_02410	ncbip:YP_007795479.1
coo:CCU_02420	ncbip:YP_007795480.1
coo:CCU_02430	ncbip:YP_007795481.1
coo:CCU_02460	ncbip:YP_007795482.1
coo:CCU_02480	ncbip:YP_007795483.1
coo:CCU_02490	ncbip:YP_007795484.1
coo:CCU_02520	ncbip:YP_007795485.1
coo:CCU_02550	ncbip:YP_007795486.1
coo:CCU_02560	ncbip:YP_007795487.1
coo:CCU_02570	ncbip:YP_007795488.1
coo:CCU_02580	ncbip:YP_007795489.1
coo:CCU_02590	ncbip:YP_007795490.1
coo:CCU_02610	ncbip:YP_007795491.1
coo:CCU_02620	ncbip:YP_007795492.1
coo:CCU_02630	ncbip:YP_007795493.1
coo:CCU_02640	ncbip:YP_007795494.1
coo:CCU_02650	ncbip:YP_007795495.1
coo:CCU_02670	ncbip:YP_007795496.1
coo:CCU_02680	ncbip:YP_007795497.1
coo:CCU_02690	ncbip:YP_007795498.1
coo:CCU_02700	ncbip:YP_007795499.1
coo:CCU_02710	ncbip:YP_007795500.1
coo:CCU_02720	ncbip:YP_007795501.1
coo:CCU_02740	ncbip:YP_007795502.1
coo:CCU_02750	ncbip:YP_007795503.1
coo:CCU_02760	ncbip:YP_007795504.1
coo:CCU_02770	ncbip:YP_007795505.1
coo:CCU_02780	ncbip:YP_007795506.1
coo:CCU_02800	ncbip:YP_007795507.1
coo:CCU_02810	ncbip:YP_007795508.1
coo:CCU_02820	ncbip:YP_007795509.1
coo:CCU_02830	ncbip:YP_007795510.1
coo:CCU_02840	ncbip:YP_007795511.1
coo:CCU_02850	ncbip:YP_007795512.1
coo:CCU_02860	ncbip:YP_007795513.1
coo:CCU_02870	ncbip:YP_007795514.1
coo:CCU_02880	ncbip:YP_007795515.1
coo:CCU_02890	ncbip:YP_007795516.1
coo:CCU_02900	ncbip:YP_007795517.1
coo:CCU_02920	ncbip:YP_007795518.1
coo:CCU_02930	ncbip:YP_007795519.1
coo:CCU_02940	ncbip:YP_007795520.1
coo:CCU_02950	ncbip:YP_007795521.1
coo:CCU_02960	ncbip:YP_007795522.1
coo:CCU_02970	ncbip:YP_007795523.1
coo:CCU_02980	ncbip:YP_007795524.1
coo:CCU_02990	ncbip:YP_007795525.1
coo:CCU_03000	ncbip:YP_007795526.1
coo:CCU_03010	ncbip:YP_007795527.1
coo:CCU_03020	ncbip:YP_007795528.1
coo:CCU_03030	ncbip:YP_007795529.1
coo:CCU_03040	ncbip:YP_007795530.1
coo:CCU_03050	ncbip:YP_007795531.1
coo:CCU_03060	ncbip:YP_007795532.1
coo:CCU_03080	ncbip:YP_007795533.1
coo:CCU_03100	ncbip:YP_007795534.1
coo:CCU_03110	ncbip:YP_007795535.1
coo:CCU_03130	ncbip:YP_007795536.1
coo:CCU_03140	ncbip:YP_007795537.1
coo:CCU_03150	ncbip:YP_007795538.1
coo:CCU_03160	ncbip:YP_007795539.1
coo:CCU_03190	ncbip:YP_007795540.1
coo:CCU_03200	ncbip:YP_007795541.1
coo:CCU_03210	ncbip:YP_007795542.1
coo:CCU_03220	ncbip:YP_007795543.1
coo:CCU_03230	ncbip:YP_007795544.1
coo:CCU_03240	ncbip:YP_007795545.1
coo:CCU_03280	ncbip:YP_007795546.1
coo:CCU_03290	ncbip:YP_007795547.1
coo:CCU_03300	ncbip:YP_007795548.1
coo:CCU_03310	ncbip:YP_007795549.1
coo:CCU_03320	ncbip:YP_007795550.1
coo:CCU_03330	ncbip:YP_007795551.1
coo:CCU_03340	ncbip:YP_007795552.1
coo:CCU_03360	ncbip:YP_007795553.1
coo:CCU_03370	ncbip:YP_007795554.1
coo:CCU_03380	ncbip:YP_007795555.1
coo:CCU_03410	ncbip:YP_007795556.1
coo:CCU_03420	ncbip:YP_007795557.1
coo:CCU_03430	ncbip:YP_007795558.1
coo:CCU_03450	ncbip:YP_007795559.1
coo:CCU_03460	ncbip:YP_007795560.1
coo:CCU_03480	ncbip:YP_007795561.1
coo:CCU_03510	ncbip:YP_007795562.1
coo:CCU_03520	ncbip:YP_007795563.1
coo:CCU_03540	ncbip:YP_007795564.1
coo:CCU_03560	ncbip:YP_007795565.1
coo:CCU_03570	ncbip:YP_007795566.1
coo:CCU_03580	ncbip:YP_007795567.1
coo:CCU_03590	ncbip:YP_007795568.1
coo:CCU_03620	ncbip:YP_007795569.1
coo:CCU_03630	ncbip:YP_007795570.1
coo:CCU_03660	ncbip:YP_007795571.1
coo:CCU_03670	ncbip:YP_007795572.1
coo:CCU_03700	ncbip:YP_007795573.1
coo:CCU_03710	ncbip:YP_007795574.1
coo:CCU_03720	ncbip:YP_007795575.1
coo:CCU_03730	ncbip:YP_007795576.1
coo:CCU_03740	ncbip:YP_007795577.1
coo:CCU_03750	ncbip:YP_007795578.1
coo:CCU_03760	ncbip:YP_007795579.1
coo:CCU_03780	ncbip:YP_007795580.1
coo:CCU_03790	ncbip:YP_007795581.1
coo:CCU_03800	ncbip:YP_007795582.1
coo:CCU_03810	ncbip:YP_007795583.1
coo:CCU_03840	ncbip:YP_007795584.1
coo:CCU_03850	ncbip:YP_007795585.1
coo:CCU_03860	ncbip:YP_007795586.1
coo:CCU_03870	ncbip:YP_007795587.1
coo:CCU_03880	ncbip:YP_007795588.1
coo:CCU_03910	ncbip:YP_007795589.1
coo:CCU_03930	ncbip:YP_007795590.1
coo:CCU_03960	ncbip:YP_007795591.1
coo:CCU_03970	ncbip:YP_007795592.1
coo:CCU_03980	ncbip:YP_007795593.1
coo:CCU_03990	ncbip:YP_007795594.1
coo:CCU_04000	ncbip:YP_007795595.1
coo:CCU_04020	ncbip:YP_007795596.1
coo:CCU_04040	ncbip:YP_007795597.1
coo:CCU_04050	ncbip:YP_007795598.1
coo:CCU_04060	ncbip:YP_007795599.1
coo:CCU_04070	ncbip:YP_007795600.1
coo:CCU_04080	ncbip:YP_007795601.1
coo:CCU_04090	ncbip:YP_007795602.1
coo:CCU_04100	ncbip:YP_007795603.1
coo:CCU_04110	ncbip:YP_007795604.1
coo:CCU_04120	ncbip:YP_007795605.1
coo:CCU_04160	ncbip:YP_007795606.1
coo:CCU_04180	ncbip:YP_007795607.1
coo:CCU_04190	ncbip:YP_007795608.1
coo:CCU_04210	ncbip:YP_007795609.1
coo:CCU_04220	ncbip:YP_007795610.1
coo:CCU_04240	ncbip:YP_007795611.1
coo:CCU_04250	ncbip:YP_007795612.1
coo:CCU_04260	ncbip:YP_007795613.1
coo:CCU_04270	ncbip:YP_007795614.1
coo:CCU_04280	ncbip:YP_007795615.1
coo:CCU_04290	ncbip:YP_007795616.1
coo:CCU_04300	ncbip:YP_007795617.1
coo:CCU_04310	ncbip:YP_007795618.1
coo:CCU_04320	ncbip:YP_007795619.1
coo:CCU_04330	ncbip:YP_007795620.1
coo:CCU_04340	ncbip:YP_007795621.1
coo:CCU_04350	ncbip:YP_007795622.1
coo:CCU_04370	ncbip:YP_007795623.1
coo:CCU_04380	ncbip:YP_007795624.1
coo:CCU_04400	ncbip:YP_007795625.1
coo:CCU_04410	ncbip:YP_007795626.1
coo:CCU_04420	ncbip:YP_007795627.1
coo:CCU_04430	ncbip:YP_007795628.1
coo:CCU_04440	ncbip:YP_007795629.1
coo:CCU_04480	ncbip:YP_007795630.1
coo:CCU_04490	ncbip:YP_007795631.1
coo:CCU_04500	ncbip:YP_007795632.1
coo:CCU_04510	ncbip:YP_007795633.1
coo:CCU_04520	ncbip:YP_007795634.1
coo:CCU_04540	ncbip:YP_007795635.1
coo:CCU_04550	ncbip:YP_007795636.1
coo:CCU_04560	ncbip:YP_007795637.1
coo:CCU_04570	ncbip:YP_007795638.1
coo:CCU_04580	ncbip:YP_007795639.1
coo:CCU_04590	ncbip:YP_007795640.1
coo:CCU_04600	ncbip:YP_007795641.1
coo:CCU_04620	ncbip:YP_007795642.1
coo:CCU_04630	ncbip:YP_007795643.1
coo:CCU_04640	ncbip:YP_007795644.1
coo:CCU_04650	ncbip:YP_007795645.1
coo:CCU_04660	ncbip:YP_007795646.1
coo:CCU_04670	ncbip:YP_007795647.1
coo:CCU_04700	ncbip:YP_007795648.1
coo:CCU_04710	ncbip:YP_007795649.1
coo:CCU_04750	ncbip:YP_007795650.1
coo:CCU_04770	ncbip:YP_007795651.1
coo:CCU_04780	ncbip:YP_007795652.1
coo:CCU_04790	ncbip:YP_007795653.1
coo:CCU_04800	ncbip:YP_007795654.1
coo:CCU_04810	ncbip:YP_007795655.1
coo:CCU_04820	ncbip:YP_007795656.1
coo:CCU_04830	ncbip:YP_007795657.1
coo:CCU_04840	ncbip:YP_007795658.1
coo:CCU_04850	ncbip:YP_007795659.1
coo:CCU_04860	ncbip:YP_007795660.1
coo:CCU_04870	ncbip:YP_007795661.1
coo:CCU_04880	ncbip:YP_007795662.1
coo:CCU_04890	ncbip:YP_007795663.1
coo:CCU_04910	ncbip:YP_007795664.1
coo:CCU_04920	ncbip:YP_007795665.1
coo:CCU_04930	ncbip:YP_007795666.1
coo:CCU_04940	ncbip:YP_007795667.1
coo:CCU_04950	ncbip:YP_007795668.1
coo:CCU_04960	ncbip:YP_007795669.1
coo:CCU_04970	ncbip:YP_007795670.1
coo:CCU_04980	ncbip:YP_007795671.1
coo:CCU_04990	ncbip:YP_007795672.1
coo:CCU_05000	ncbip:YP_007795673.1
coo:CCU_05010	ncbip:YP_007795674.1
coo:CCU_05020	ncbip:YP_007795675.1
coo:CCU_05040	ncbip:YP_007795676.1
coo:CCU_05050	ncbip:YP_007795677.1
coo:CCU_05060	ncbip:YP_007795678.1
coo:CCU_05070	ncbip:YP_007795679.1
coo:CCU_05080	ncbip:YP_007795680.1
coo:CCU_05090	ncbip:YP_007795681.1
coo:CCU_05100	ncbip:YP_007795682.1
coo:CCU_05110	ncbip:YP_007795683.1
coo:CCU_05120	ncbip:YP_007795684.1
coo:CCU_05130	ncbip:YP_007795685.1
coo:CCU_05140	ncbip:YP_007795686.1
coo:CCU_05150	ncbip:YP_007795687.1
coo:CCU_05160	ncbip:YP_007795688.1
coo:CCU_05170	ncbip:YP_007795689.1
coo:CCU_05180	ncbip:YP_007795690.1
