gene	uniprot
hsa:HSA_255759947	uniplot:O43247
hsa:HSA_255759952	uniplot:Q24JR4
hsa:HSA_255759952	uniplot:Q562E7
hsa:HSA_255982614	uniplot:O60231
hsa:HSA_255982614	uniplot:Q5SQH4
hsa:HSA_256219543	uniplot:O43826
hsa:HSA_256219543	uniplot:A0A024R3L1
hsa:HSA_256542293	uniplot:A6NGC4
hsa:HSA_256542315	uniplot:Q9UBD0
hsa:HSA_256542315	uniplot:A0A140VK21
hsa:HSA_256542317	uniplot:P0C1H6
hsa:HSA_256542317	uniplot:W0TYI6
hsa:HSA_256574765	uniplot:Q3LI68
hsa:HSA_256574767	uniplot:Q3LHN1
hsa:HSA_256574832	uniplot:A8MUZ8
hsa:HSA_256600226	uniplot:P0CV99
hsa:HSA_256600226	uniplot:P0CW01
hsa:HSA_256773176	uniplot:A8K806
hsa:HSA_256773176	uniplot:O15213
hsa:HSA_257471006	uniplot:P51654
hsa:HSA_257471006	uniplot:Q53H15
hsa:HSA_257471027	uniplot:E9PDY6
hsa:HSA_257471027	uniplot:Q99102
hsa:HSA_257743162	uniplot:Q8N1K5
hsa:HSA_257743454	uniplot:O95972
hsa:HSA_25777598	uniplot:Q16760
hsa:HSA_25777671	uniplot:Q2L6I0
hsa:HSA_25777671	uniplot:Q96QC0
hsa:HSA_25777696	uniplot:Q9HCM9
hsa:HSA_25777696	uniplot:A0A024RCP5
hsa:HSA_25777707	uniplot:Q2L6J2
hsa:HSA_25777707	uniplot:Q9P1U0
hsa:HSA_258613907	uniplot:P98171
hsa:HSA_259155293	uniplot:Q9NY99
hsa:HSA_25952111	uniplot:P01375
hsa:HSA_25952111	uniplot:Q5STB3
hsa:HSA_259906016	uniplot:Q7Z4Y8
hsa:HSA_260436862	uniplot:Q10567
hsa:HSA_26051264	uniplot:O43526
hsa:HSA_261278354	uniplot:Q6P5X5
hsa:HSA_261878483	uniplot:P43365
hsa:HSA_261878483	uniplot:Q6FHH8
hsa:HSA_262050590	uniplot:Q53EQ6
hsa:HSA_262118212	uniplot:Q5SRR4
hsa:HSA_262118322	uniplot:O00453
hsa:HSA_262205665	uniplot:Q13641
hsa:HSA_262359909	uniplot:O75360
hsa:HSA_262359909	uniplot:A0A0G2JQ02
hsa:HSA_262359971	uniplot:Q9NZ94
hsa:HSA_262359971	uniplot:X5DNV3
hsa:HSA_262527242	uniplot:O15533
hsa:HSA_262527242	uniplot:A0A0A0MSV9
hsa:HSA_262527263	uniplot:B3KR54
hsa:HSA_262527263	uniplot:Q8WWR8
hsa:HSA_26638659	uniplot:Q9NQ50
hsa:HSA_26638664	uniplot:O43196
hsa:HSA_26638664	uniplot:A0A024RCV6
hsa:HSA_268370297	uniplot:Q5ST30
hsa:HSA_268607667	uniplot:Q8IUX8
hsa:HSA_269784613	uniplot:O60830
hsa:HSA_270265839	uniplot:P51810
hsa:HSA_270309182	uniplot:Q9BXY8
hsa:HSA_27363461	uniplot:Q9Y3D7
hsa:HSA_274318363	uniplot:Q6P1M9
hsa:HSA_27436867	uniplot:Q8IW52
hsa:HSA_27436887	uniplot:P40425
hsa:HSA_27436887	uniplot:A0A024RCR3
hsa:HSA_27436978	uniplot:Q9Y6J6
hsa:HSA_27436981	uniplot:Q9NSA2
hsa:HSA_27477072	uniplot:P16619
hsa:HSA_27477113	uniplot:Q12772
hsa:HSA_27477113	uniplot:A0A024R1Q0
hsa:HSA_27501452	uniplot:O43610
hsa:HSA_27501452	uniplot:Q6ZUP3
hsa:HSA_27659724	uniplot:Q16385
hsa:HSA_27659732	uniplot:Q7RTT5
hsa:HSA_27659732	uniplot:A0A024R019
hsa:HSA_27734775	uniplot:Q8N9E0
hsa:HSA_27734781	uniplot:Q96M61
hsa:HSA_27735037	uniplot:Q8N4V1
hsa:HSA_27735049	uniplot:Q96AB6
hsa:HSA_27735133	uniplot:Q8IWD4
hsa:HSA_27735133	uniplot:A0A024R1C5
hsa:HSA_27764867	uniplot:P08247
hsa:HSA_27881484	uniplot:Q9UGR2
hsa:HSA_27886570	uniplot:Q9NYK5
hsa:HSA_27894337	uniplot:P35900
hsa:HSA_27894339	uniplot:Q8TC04
hsa:HSA_27894339	uniplot:Q9C075
hsa:HSA_27894339	uniplot:A0A024R1X9
hsa:HSA_281182404	uniplot:Q9NUQ3
hsa:HSA_281427218	uniplot:Q9NQM4
hsa:HSA_281427235	uniplot:Q96LI9
hsa:HSA_281427265	uniplot:Q6ZV70
hsa:HSA_281485608	uniplot:Q07654
hsa:HSA_281485608	uniplot:A0A0A6YYJ4
hsa:HSA_281485618	uniplot:Q9BQS7
hsa:HSA_282165758	uniplot:Q8WUT9
hsa:HSA_28274703	uniplot:Q8IZT9
hsa:HSA_28274703	uniplot:A0A024RBW5
hsa:HSA_28274705	uniplot:Q8IZU1
hsa:HSA_28274709	uniplot:P98168
hsa:HSA_282847398	uniplot:Q6ZN16
hsa:HSA_283436131	uniplot:Q8N6C5
hsa:HSA_28372535	uniplot:Q8IZS6
hsa:HSA_28372551	uniplot:Q8NFQ6
hsa:HSA_28376656	uniplot:P98169
hsa:HSA_283806628	uniplot:P57739
hsa:HSA_283806699	uniplot:O96006
hsa:HSA_283806699	uniplot:A0A024RBU4
hsa:HSA_284005202	uniplot:Q8IUH8
hsa:HSA_284005339	uniplot:P0C7H8
hsa:HSA_284005339	uniplot:Q9BYR9
hsa:HSA_284005502	uniplot:A6NGZ8
hsa:HSA_284055242	uniplot:Q9HCC8
hsa:HSA_284055266	uniplot:Q9HD64
hsa:HSA_284055287	uniplot:Q9HD64
hsa:HSA_284172477	uniplot:Q8IVI9
hsa:HSA_284448551	uniplot:P00387
hsa:HSA_28466975	uniplot:Q8IUC2
hsa:HSA_28466985	uniplot:Q8IUC1
hsa:HSA_284807142	uniplot:Q9BZD7
hsa:HSA_28557677	uniplot:Q8IWS0
hsa:HSA_28557790	uniplot:Q6PEW1
hsa:HSA_28558973	uniplot:O60244
hsa:HSA_28558982	uniplot:P07202
hsa:HSA_28558982	uniplot:Q502Y3
hsa:HSA_28558982	uniplot:Q6P534
hsa:HSA_28559015	uniplot:O60225
hsa:HSA_28603830	uniplot:Q8IVP5
hsa:HSA_28626523	uniplot:Q9GZK4
hsa:HSA_28626523	uniplot:A0A024RCM6
hsa:HSA_28866955	uniplot:P55347
hsa:HSA_28866955	uniplot:Q6PKH2
hsa:HSA_28866955	uniplot:Q96I87
hsa:HSA_28872778	uniplot:Q9UJW3
hsa:HSA_28872812	uniplot:Q14149
hsa:HSA_28872812	uniplot:Q4VBZ9
hsa:HSA_289547512	uniplot:A6NMS7
hsa:HSA_289547631	uniplot:Q8N6C8
hsa:HSA_289577100	uniplot:Q5H9M0
hsa:HSA_289666784	uniplot:Q8N4S9
hsa:HSA_29029618	uniplot:P43356
hsa:HSA_29029618	uniplot:A0A024RC17
hsa:HSA_29029627	uniplot:P43360
hsa:HSA_290660717	uniplot:B2RBE9
hsa:HSA_290660717	uniplot:B3KPD7
hsa:HSA_290660717	uniplot:Q9Y5P3
hsa:HSA_290660717	uniplot:A0A024RBZ8
hsa:HSA_291045294	uniplot:P0DI81
hsa:HSA_291084505	uniplot:O15226
hsa:HSA_291219898	uniplot:Q9BYP9
hsa:HSA_29171707	uniplot:P43366
hsa:HSA_29171714	uniplot:O15480
hsa:HSA_29337290	uniplot:Q8N7X4
hsa:HSA_293651600	uniplot:Q7Z5Q1
hsa:HSA_294489218	uniplot:Q7Z353
hsa:HSA_294660768	uniplot:Q96QC4
hsa:HSA_29501813	uniplot:Q541A5
hsa:HSA_29501813	uniplot:Q92890
hsa:HSA_295054132	uniplot:Q14184
hsa:HSA_295054132	uniplot:A0A087WZX8
hsa:HSA_29540562	uniplot:A8K5M7
hsa:HSA_29540562	uniplot:Q7L311
hsa:HSA_29540562	uniplot:A0A024RCG7
hsa:HSA_29540564	uniplot:Q9UH62
hsa:HSA_29540564	uniplot:A0A024RCF9
hsa:HSA_295821205	uniplot:O75419
hsa:HSA_295986608	uniplot:B9A064
hsa:HSA_296010923	uniplot:P17025
hsa:HSA_296010956	uniplot:Q5HYM0
hsa:HSA_296040509	uniplot:D2IYL0
hsa:HSA_296040509	uniplot:Q9UIG5
hsa:HSA_296040517	uniplot:Q8NA70
hsa:HSA_296179421	uniplot:Q8N123
hsa:HSA_296317324	uniplot:Q05DU1
hsa:HSA_296317324	uniplot:Q9NVN8
hsa:HSA_296317324	uniplot:A0A024R9Y6
hsa:HSA_296434287	uniplot:Q8TAB3
hsa:HSA_297206763	uniplot:Q96QB5
hsa:HSA_297206763	uniplot:Q9H2S5
hsa:HSA_297206770	uniplot:Q6IBW4
hsa:HSA_297206817	uniplot:Q9ULC8
hsa:HSA_297747286	uniplot:O15212
hsa:HSA_297747286	uniplot:Q5STK2
hsa:HSA_297747292	uniplot:P51809
hsa:HSA_297747292	uniplot:A0A024R074
hsa:HSA_298676510	uniplot:Q9UNE2
hsa:HSA_29893557	uniplot:P60604
hsa:HSA_299523052	uniplot:P0CJ73
hsa:HSA_299523234	uniplot:P0CJ77
hsa:HSA_30061556	uniplot:P41225
hsa:HSA_301129275	uniplot:P28068
hsa:HSA_301500645	uniplot:Q7Z3B3
hsa:HSA_301500645	uniplot:A0A024R9Y2
hsa:HSA_301601623	uniplot:Q9BY27
hsa:HSA_30181246	uniplot:O43602
hsa:HSA_30181246	uniplot:A0A140LJL1
hsa:HSA_302565116	uniplot:Q9H321
hsa:HSA_303228330	uniplot:P0CV98
hsa:HSA_303228330	uniplot:Q01534
hsa:HSA_30425400	uniplot:Q8TDV5
hsa:HSA_304766239	uniplot:Q96EC8
hsa:HSA_304766736	uniplot:O43272
hsa:HSA_30520312	uniplot:Q8TCY5
hsa:HSA_30520346	uniplot:Q86UN6
hsa:HSA_305632793	uniplot:A0A0J9YWL9
hsa:HSA_30581135	uniplot:Q14683
hsa:HSA_30581135	uniplot:Q68EN4
hsa:HSA_30581164	uniplot:P48146
hsa:HSA_305855090	uniplot:P51151
hsa:HSA_305855090	uniplot:A0A024RBV5
hsa:HSA_306922396	uniplot:P0DKB6
hsa:HSA_307133679	uniplot:A6NMA1
hsa:HSA_308818209	uniplot:A8IE48
hsa:HSA_308818209	uniplot:Q06546
hsa:HSA_31083053	uniplot:Q9UBY8
hsa:HSA_31083053	uniplot:A0A024QZ57
hsa:HSA_31088936	uniplot:B3KV76
hsa:HSA_31088936	uniplot:Q9UC06
hsa:HSA_311078516	uniplot:P85299
hsa:HSA_311771749	uniplot:E2RYF6
hsa:HSA_312147315	uniplot:B4DZI1
hsa:HSA_312147315	uniplot:F8W883
hsa:HSA_312147315	uniplot:Q9Y6X6
hsa:HSA_312283723	uniplot:A6ZJ12
hsa:HSA_312283723	uniplot:A0A096LP39
hsa:HSA_312283729	uniplot:Q9H633
hsa:HSA_313569791	uniplot:B4DVI5
hsa:HSA_313569791	uniplot:P15289
hsa:HSA_313569791	uniplot:A0A0C4DFZ2
hsa:HSA_313747417	uniplot:P25440
hsa:HSA_313760643	uniplot:B4E2A6
hsa:HSA_313760643	uniplot:Q9UH99
hsa:HSA_31377575	uniplot:Q8IYW4
hsa:HSA_31377644	uniplot:Q8NBU5
hsa:HSA_31377663	uniplot:Q8N2F6
hsa:HSA_31377775	uniplot:P49448
hsa:HSA_31377775	uniplot:A0A140VK14
hsa:HSA_315259097	uniplot:Q96D09
hsa:HSA_31542641	uniplot:O75648
hsa:HSA_31542743	uniplot:Q5JST6
hsa:HSA_31542783	uniplot:Q96GF1
hsa:HSA_31542783	uniplot:A0A024R1F5
hsa:HSA_31543441	uniplot:Q8NDB6
hsa:HSA_31559833	uniplot:Q7Z444
hsa:HSA_316983124	uniplot:J3KQN4
hsa:HSA_316983124	uniplot:P83881
hsa:HSA_317108157	uniplot:P41146
hsa:HSA_31790998	uniplot:Q3LI76
hsa:HSA_31791000	uniplot:A1A580
hsa:HSA_31791002	uniplot:Q3SY46
hsa:HSA_31791004	uniplot:Q3LI77
hsa:HSA_31791006	uniplot:Q52LG2
hsa:HSA_31791010	uniplot:Q3LI58
hsa:HSA_31791012	uniplot:Q3MIV0
hsa:HSA_31791014	uniplot:Q3LI61
hsa:HSA_31791016	uniplot:Q3LI59
hsa:HSA_31791018	uniplot:Q3SYF9
hsa:HSA_31791020	uniplot:Q3LI63
hsa:HSA_31791022	uniplot:Q3LI72
hsa:HSA_31791024	uniplot:A4FU57
hsa:HSA_31791024	uniplot:Q3LI70
hsa:HSA_31791026	uniplot:Q7Z4W3
hsa:HSA_31791028	uniplot:Q3LI73
hsa:HSA_31791030	uniplot:Q8IUB9
hsa:HSA_31791032	uniplot:Q3LHN2
hsa:HSA_31791038	uniplot:Q3LI64
hsa:HSA_31791040	uniplot:Q3LI66
hsa:HSA_319918873	uniplot:A0A0A6YYL4
hsa:HSA_320089597	uniplot:B4DZ07
hsa:HSA_320089597	uniplot:Q13117
hsa:HSA_320461689	uniplot:Q8WXK4
hsa:HSA_32129209	uniplot:Q9Y3L5
hsa:HSA_32140180	uniplot:P59990
hsa:HSA_32140182	uniplot:P60014
hsa:HSA_32140184	uniplot:P59991
hsa:HSA_32261332	uniplot:Q9BYH1
hsa:HSA_32306539	uniplot:Q9BVG4
hsa:HSA_32307148	uniplot:O15294
hsa:HSA_32313610	uniplot:Q9UMW8
hsa:HSA_323362944	uniplot:Q9UMR5
hsa:HSA_323510663	uniplot:P08686
hsa:HSA_323510663	uniplot:Q08AG9
hsa:HSA_323510663	uniplot:Q16874
hsa:HSA_323668286	uniplot:A7E244
hsa:HSA_323668286	uniplot:Q9BXI6
hsa:HSA_324711009	uniplot:B2R9R2
hsa:HSA_324711009	uniplot:P98170
hsa:HSA_32479527	uniplot:P51787
hsa:HSA_32479527	uniplot:Q96AI9
hsa:HSA_32483397	uniplot:P21917
hsa:HSA_32483397	uniplot:A0A0G2JM26
hsa:HSA_32483416	uniplot:P12036
hsa:HSA_325120986	uniplot:Q7Z3D7
hsa:HSA_325120986	uniplot:A0A0A0MR66
hsa:HSA_32526913	uniplot:Q96LI6
hsa:HSA_325301072	uniplot:P51571
hsa:HSA_325651881	uniplot:P43359
hsa:HSA_32698884	uniplot:Q86V35
hsa:HSA_32699145	uniplot:Q86Y27
hsa:HSA_327478414	uniplot:A8K3T2
hsa:HSA_327478414	uniplot:Q16625
hsa:HSA_327532771	uniplot:O15263
hsa:HSA_32880229	uniplot:Q9BVL4
hsa:HSA_32967280	uniplot:P49459
hsa:HSA_32967294	uniplot:Q9BXI9
hsa:HSA_32967294	uniplot:A0A024R1J0
hsa:HSA_33149331	uniplot:Q6DKJ4
hsa:HSA_33239440	uniplot:P08048
hsa:HSA_332634911	uniplot:Q96KK4
hsa:HSA_332634911	uniplot:A0A126GV80
hsa:HSA_332800965	uniplot:B4DNX3
hsa:HSA_332800965	uniplot:Q15109
hsa:HSA_332801080	uniplot:Q9ULT6
hsa:HSA_332801080	uniplot:A0A024R1J1
hsa:HSA_333360858	uniplot:B4E229
hsa:HSA_333360858	uniplot:P53814
hsa:HSA_333360858	uniplot:A0A087X1R1
hsa:HSA_333440473	uniplot:A6NGB0
hsa:HSA_33356163	uniplot:O14602
hsa:HSA_33356556	uniplot:Q99217
hsa:HSA_333609242	uniplot:Q9H4I9
hsa:HSA_334085191	uniplot:Q8NGP2
hsa:HSA_334358866	uniplot:Q96JG8
hsa:HSA_33469974	uniplot:P18848
hsa:HSA_33469974	uniplot:Q96AQ3
hsa:HSA_334848153	uniplot:A6NMD0
hsa:HSA_33598929	uniplot:A8K6Z5
hsa:HSA_33598929	uniplot:Q14162
hsa:HSA_336176103	uniplot:Q8TCZ2
hsa:HSA_336455091	uniplot:A8MYJ7
hsa:HSA_33667030	uniplot:Q9UGB7
hsa:HSA_33695078	uniplot:Q9Y5P8
hsa:HSA_337752170	uniplot:P30443
hsa:HSA_337752170	uniplot:Q5SUL5
hsa:HSA_338753391	uniplot:Q12899
hsa:HSA_338753391	uniplot:A0A024RCP3
hsa:HSA_338827685	uniplot:O94973
hsa:HSA_338858017	uniplot:P0C0L5
hsa:HSA_339276028	uniplot:O75140
hsa:HSA_339276088	uniplot:Q5JQC4
hsa:HSA_33946291	uniplot:Q8NF37
hsa:HSA_339882741	uniplot:O19617
hsa:HSA_341915910	uniplot:Q6ZNX4
hsa:HSA_341916344	uniplot:O76011
hsa:HSA_34303937	uniplot:Q15415
hsa:HSA_34328941	uniplot:Q8IUE1
hsa:HSA_343962648	uniplot:P0CW00
hsa:HSA_34452684	uniplot:Q9NVW2
hsa:HSA_345461076	uniplot:P01912
hsa:HSA_345461076	uniplot:Q5Y7D1
hsa:HSA_345461079	uniplot:P01920
hsa:HSA_345461079	uniplot:Q5Y7D3
hsa:HSA_34734066	uniplot:P23142
hsa:HSA_34734066	uniplot:Q8NBH6
hsa:HSA_348041302	uniplot:B4DYG5
hsa:HSA_348041302	uniplot:P42356
hsa:HSA_348041302	uniplot:Q4LE69
hsa:HSA_34916000	uniplot:Q6ZUT3
hsa:HSA_349585225	uniplot:A0A1B0GTR3
hsa:HSA_34996527	uniplot:Q86WX3
hsa:HSA_34996527	uniplot:A0A024R1T1
hsa:HSA_352962165	uniplot:B2RAE8
hsa:HSA_352962165	uniplot:P43363
hsa:HSA_355390313	uniplot:A0PJK8
hsa:HSA_355390313	uniplot:Q14160
hsa:HSA_355390313	uniplot:A0A0G2JPP5
hsa:HSA_359718926	uniplot:Q7Z4H4
hsa:HSA_37221177	uniplot:Q96G61
hsa:HSA_374671775	uniplot:A4D1U3
hsa:HSA_374671775	uniplot:Q04837
hsa:HSA_374717343	uniplot:D9HTE9
hsa:HSA_375065825	uniplot:O76068
hsa:HSA_375065825	uniplot:P30536
hsa:HSA_37574726	uniplot:B3KT21
hsa:HSA_37574726	uniplot:P55957
hsa:HSA_37588873	uniplot:Q8TEB7
hsa:HSA_37622903	uniplot:Q99576
hsa:HSA_377520137	uniplot:P28335
hsa:HSA_38016945	uniplot:O75398
hsa:HSA_38045898	uniplot:Q8IUD2
hsa:HSA_380748963	uniplot:Q9BYB0
hsa:HSA_381342465	uniplot:A0A087WXD1
hsa:HSA_38146094	uniplot:Q9Y2X0
hsa:HSA_38201692	uniplot:Q14644
hsa:HSA_38202207	uniplot:P27338
hsa:HSA_38202224	uniplot:Q9P1A6
hsa:HSA_383087728	uniplot:P36021
hsa:HSA_383209670	uniplot:Q86YR6
hsa:HSA_38348219	uniplot:Q6PJQ5
hsa:HSA_38348292	uniplot:Q86UT8
hsa:HSA_38348336	uniplot:Q6UXX5
hsa:HSA_38348340	uniplot:Q6ZPD8
hsa:HSA_38371744	uniplot:P60329
hsa:HSA_384229051	uniplot:P19971
hsa:HSA_38488720	uniplot:Q8WYQ5
hsa:HSA_38490571	uniplot:P60409
hsa:HSA_38490587	uniplot:P60413
hsa:HSA_38570101	uniplot:Q0IIM8
hsa:HSA_38570149	uniplot:Q9ULE0
hsa:HSA_38679892	uniplot:Q9Y237
hsa:HSA_38679957	uniplot:B7Z7Z1
hsa:HSA_38679957	uniplot:Q12979
hsa:HSA_38679957	uniplot:Q6ZT60
hsa:HSA_38788319	uniplot:B4DYK6
hsa:HSA_38788319	uniplot:P36915
hsa:HSA_38788319	uniplot:A0A024RCR2
hsa:HSA_38788445	uniplot:P00480
hsa:HSA_389886564	uniplot:Q9Y3M2
hsa:HSA_389886564	uniplot:A0A087WUW0
hsa:HSA_392513721	uniplot:C1ID52
hsa:HSA_392513721	uniplot:P10635
hsa:HSA_392513721	uniplot:Q5Y7H2
hsa:HSA_392871562	uniplot:A0A0J9YXD8
hsa:HSA_393715097	uniplot:P28702
hsa:HSA_393715097	uniplot:A0A0S2Z570
hsa:HSA_393715113	uniplot:P57087
hsa:HSA_393715117	uniplot:Q9UH17
hsa:HSA_397140075	uniplot:Q9BYR0
hsa:HSA_397140075	uniplot:A0A140TA64
hsa:HSA_397140081	uniplot:A0A140TA67
hsa:HSA_399124751	uniplot:B3KQU6
hsa:HSA_399124751	uniplot:Q8IXM6
hsa:HSA_39930571	uniplot:Q8IYG6
hsa:HSA_40068065	uniplot:P58505
hsa:HSA_401664560	uniplot:Q4G0P3
hsa:HSA_40254908	uniplot:Q9NX36
hsa:HSA_40255080	uniplot:Q6ZRI8
hsa:HSA_40538728	uniplot:Q9Y4G2
hsa:HSA_40548372	uniplot:Q8WVT3
hsa:HSA_406855439	uniplot:P0C5Y4
hsa:HSA_407027849	uniplot:O43822
hsa:HSA_40788011	uniplot:P56748
hsa:HSA_40788011	uniplot:A0A0K0K1I9
hsa:HSA_40789229	uniplot:O95104
hsa:HSA_410171003	uniplot:P0DMU7
hsa:HSA_410171003	uniplot:P0DMU8
hsa:HSA_410171003	uniplot:P0DMV0
hsa:HSA_41152070	uniplot:P51815
hsa:HSA_41152070	uniplot:Q86TD5
hsa:HSA_41152097	uniplot:Q02040
hsa:HSA_41152097	uniplot:Q05DA9
hsa:HSA_41152235	uniplot:Q70EK9
hsa:HSA_41281725	uniplot:Q8NG27
hsa:HSA_41281885	uniplot:Q9UDW1
hsa:HSA_41327712	uniplot:L7RT18
hsa:HSA_41327712	uniplot:P46108
hsa:HSA_41327712	uniplot:A0A0S2Z3Q4
hsa:HSA_41327754	uniplot:Q96T11
hsa:HSA_41327754	uniplot:Q9H4D1
hsa:HSA_41350333	uniplot:Q9BTW9
hsa:HSA_41352697	uniplot:Q92674
hsa:HSA_41352697	uniplot:A0A024RCG4
hsa:HSA_41393057	uniplot:Q8WXI2
hsa:HSA_41393549	uniplot:Q8NFP7
hsa:HSA_419638215	uniplot:Q9BZ81
hsa:HSA_42475941	uniplot:Q14202
hsa:HSA_42490749	uniplot:O75027
hsa:HSA_42490749	uniplot:A0A0S2Z2Z3
hsa:HSA_42558260	uniplot:Q8WW36
hsa:HSA_42560248	uniplot:D2IYK3
hsa:HSA_42560248	uniplot:Q01860
hsa:HSA_425854816	uniplot:A8MX34
hsa:HSA_425905348	uniplot:Q96HB5
hsa:HSA_42718011	uniplot:B3KXY3
hsa:HSA_42718011	uniplot:Q16280
hsa:HSA_42734393	uniplot:Q6PIV2
hsa:HSA_42821110	uniplot:Q86X51
hsa:HSA_42821112	uniplot:Q9P1W9
hsa:HSA_42821112	uniplot:A0A024QYW7
hsa:HSA_42822878	uniplot:Q6PEX3
hsa:HSA_433288480	uniplot:P49335
hsa:HSA_440546419	uniplot:Q96JG8
hsa:HSA_44889483	uniplot:P51861
hsa:HSA_44955885	uniplot:P02144
hsa:HSA_4501867	uniplot:Q99798
hsa:HSA_4501915	uniplot:Q13443
hsa:HSA_4502167	uniplot:P05067
hsa:HSA_4502167	uniplot:A0A140VJC8
hsa:HSA_4502175	uniplot:Q13796
hsa:HSA_4502303	uniplot:P48047
hsa:HSA_4502317	uniplot:P36543
hsa:HSA_4502317	uniplot:Q53Y06
hsa:HSA_4502341	uniplot:B3KQP5
hsa:HSA_4502341	uniplot:O96024
hsa:HSA_4502341	uniplot:Q5STJ7
hsa:HSA_4502353	uniplot:O14867
hsa:HSA_4502403	uniplot:B4DNL4
hsa:HSA_4502403	uniplot:P21810
hsa:HSA_4502411	uniplot:Q13323
hsa:HSA_4502411	uniplot:A0A024R4X6
hsa:HSA_4502455	uniplot:P32247
hsa:HSA_4502599	uniplot:P16152
hsa:HSA_4502601	uniplot:O75828
hsa:HSA_4502601	uniplot:V9HW40
hsa:HSA_4502743	uniplot:P50613
hsa:HSA_4502743	uniplot:A0A0S2Z3F9
hsa:HSA_4502991	uniplot:P24311
hsa:HSA_4503055	uniplot:P02489
hsa:HSA_4503055	uniplot:A0A140G945
hsa:HSA_4503061	uniplot:P53674
hsa:HSA_4503063	uniplot:P43320
hsa:HSA_4503063	uniplot:R4UMM2
hsa:HSA_4503117	uniplot:P04080
hsa:HSA_4503117	uniplot:Q76LA1
hsa:HSA_4503119	uniplot:P78358
hsa:HSA_4503173	uniplot:P78310
hsa:HSA_4503247	uniplot:P56182
hsa:HSA_4503337	uniplot:O60832
hsa:HSA_4503449	uniplot:Q92838
hsa:HSA_4503499	uniplot:P47813
hsa:HSA_4503507	uniplot:P41091
hsa:HSA_4503647	uniplot:P00451
hsa:HSA_4503649	uniplot:P00740
hsa:HSA_4503691	uniplot:O43320
hsa:HSA_4503765	uniplot:Q06787
hsa:HSA_4503841	uniplot:P12956
hsa:HSA_4503841	uniplot:A0A024R1N4
hsa:HSA_4503907	uniplot:O60755
hsa:HSA_4503965	uniplot:P04001
hsa:HSA_4503965	uniplot:P0DN77
hsa:HSA_4503965	uniplot:P0DN78
hsa:HSA_4503971	uniplot:P31150
hsa:HSA_4503971	uniplot:A0A0S2Z3X8
hsa:HSA_4504009	uniplot:P06280
hsa:HSA_4504009	uniplot:Q53Y83
hsa:HSA_4504051	uniplot:P19086
hsa:HSA_4504051	uniplot:Q8IY73
hsa:HSA_4504051	uniplot:Q8N652
hsa:HSA_4504073	uniplot:P13224
hsa:HSA_4504201	uniplot:Q92759
hsa:HSA_4504403	uniplot:P13765
hsa:HSA_4504403	uniplot:Q5QNS2
hsa:HSA_4504415	uniplot:P17693
hsa:HSA_4504415	uniplot:Q6DU14
hsa:HSA_4504437	uniplot:P09601
hsa:HSA_4504437	uniplot:Q6FH11
hsa:HSA_4504665	uniplot:P14784
hsa:HSA_4504739	uniplot:Q14656
hsa:HSA_4504843	uniplot:P48051
hsa:HSA_4504981	uniplot:P09382
hsa:HSA_4504991	uniplot:P15018
hsa:HSA_4505023	uniplot:O95456
hsa:HSA_4505035	uniplot:Q06643
hsa:HSA_4505035	uniplot:Q5STB2
hsa:HSA_4505085	uniplot:O15481
hsa:HSA_4505185	uniplot:I4AY87
hsa:HSA_4505185	uniplot:P14174
hsa:HSA_4505237	uniplot:Q00013
hsa:HSA_4505507	uniplot:O60890
hsa:HSA_4505561	uniplot:P51582
hsa:HSA_4505611	uniplot:B3KN69
hsa:HSA_4505611	uniplot:O95453
hsa:HSA_4505675	uniplot:O76083
hsa:HSA_4505675	uniplot:A0A0S2Z4T6
hsa:HSA_4505681	uniplot:P01127
hsa:HSA_4505763	uniplot:P00558
hsa:HSA_4505763	uniplot:V9HWF4
hsa:HSA_4505823	uniplot:O00625
hsa:HSA_4505823	uniplot:A0A024RBX6
hsa:HSA_4505845	uniplot:O15496
hsa:HSA_4505893	uniplot:Q04941
hsa:HSA_4505893	uniplot:A0A024QYW3
hsa:HSA_4506127	uniplot:P60891
hsa:HSA_4506145	uniplot:P07477
hsa:HSA_4506205	uniplot:P28065
hsa:HSA_4506217	uniplot:O75832
hsa:HSA_4506335	uniplot:P20472
hsa:HSA_4506335	uniplot:A0A024R1K9
hsa:HSA_4506381	uniplot:P15153
hsa:HSA_4506381	uniplot:V9H0H7
hsa:HSA_4506381	uniplot:A0A024R1P2
hsa:HSA_4506529	uniplot:Q15835
hsa:HSA_4506647	uniplot:P62891
hsa:HSA_4506649	uniplot:P39023
hsa:HSA_4506707	uniplot:P62851
hsa:HSA_4506725	uniplot:B2R491
hsa:HSA_4506725	uniplot:P62701
hsa:HSA_4506727	uniplot:P22090
hsa:HSA_4506789	uniplot:P21673
hsa:HSA_4506789	uniplot:Q6ICU9
hsa:HSA_4506831	uniplot:P55774
hsa:HSA_4506843	uniplot:A0N0R1
hsa:HSA_4506843	uniplot:P10147
hsa:HSA_4506845	uniplot:P13236
hsa:HSA_4506923	uniplot:O60880
hsa:HSA_4506943	uniplot:O15266
hsa:HSA_4506943	uniplot:A0A024R385
hsa:HSA_4507031	uniplot:P13866
hsa:HSA_4507041	uniplot:Q01959
hsa:HSA_4507091	uniplot:Q16637
hsa:HSA_4507149	uniplot:P00441
hsa:HSA_4507149	uniplot:V9HWC9
hsa:HSA_4507225	uniplot:A7WPU8
hsa:HSA_4507225	uniplot:Q05066
